Store Name,Region,Brand,Category,Subcategory,Gender,MRP Bucket,Attribute 1,Attribute 2,Style,Season Tag,MRP,Size,EAN,Parent SKU,Store Stock,Distributed Stock,Post Distributed Stock,Reason,Replenishment Sales Qty,Initial Warehouse Stock,Remaining Warehouse Stock,Initial Planogram Gap,Remaining Planogram Gap
Delhi Vikaspuri Najafgarh Road,NORTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67555,,2490,FREE,SYS67555,AM 001 - Admyra - Male - Black - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,132,84,6,1
Patiala Randhawa Eye,NORTH,AVANTA,FRAME,METAL|FULL|RECTANGLE,MALE,790,,,SYS168401,,790,FREE,SYS168401,AV ZXA42008 - Avanta - Male - Gun - 50 - Full Frame - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,13,29,0
Hyderabad Hayathnagar,SOUTH,AVANTA,FRAME,METAL|HALF|CAT EYE,FEMALE,1190,,,SYS165355,,1190,FREE,SYS165355,AV JM8811 - Avanta - Female - C1 - 53 - Half Frame - Cat Eye - Metal,0,1,1,WIDTH_INC,0,1,0,13,0
Rewari Sector 5,NORTH,AVANTA,FRAME,TR|FULL|ROUND,UNISEX,990,,,SYS167109,,990,FREE,SYS167109,AV 250986 - Avanta - Unisex - C1 - 48 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,9,0,39,0
Ghaziabad RDC,NORTH,EMPORIO ARMANI,SUNGLASS,METAL|FULL|SQUARE,MALE,16490,,,SYS78881,,16490,FREE,SYS78881,EA2150 - Emporio Armani - Male - 301371 - 57 - Sunglass - Square - Metal,0,1,1,WIDTH_INC,0,3,2,5,0
Agra Ashoka Plaza,NORTH,AVANTA,FRAME,METAL|FULL|SQUARE,UNISEX,1090,,,SYS167565,,1090,FREE,SYS167565,AV 18177 - Avanta - Unisex - Blk/Grey - 49 - Full Frame - Square - Metal,0,1,1,WIDTH_INC,0,1,0,30,0
Ghaziabad RDC,NORTH,STEPPER,FRAME,TITANIUM|HALF|SQUARE,MALE,9350,,,SYS78825,,9350,FREE,SYS78825,SI/60275 - Stepper - Male - F120 - 53 - Half Frame - Square - Titanium,0,1,1,WIDTH_INC,0,2,0,4,0
Patiala Randhawa Eye,NORTH,AVANTA,FRAME,METAL|FULL|ROUND,UNISEX,990,,,SYS168374,,990,FREE,SYS168374,AV W620109 - Avanta - Unisex - Silver/Blk - 50 - Full Frame - Round - Metal,0,1,1,WIDTH_INC,0,11,6,29,0
Patiala Randhawa Eye,NORTH,AVANTA,FRAME,METAL|FULL|RECTANGLE,MALE,790,,,SYS168380,,790,FREE,SYS168380,AV ZXA42009 - Avanta - Male - Gun - 49 - Full Frame - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,6,29,0
Panvel Laxmi Eye,WEST,RAYBAN,FRAME,TITANIUM|RIMLESS|SQUARE,MALE,10390,,,SYS162278,,10390,FREE,SYS162278,RX8783D - Rayban - Male - 1244 - 52 - Rimless - Square - Titanium,0,1,1,WIDTH_INC,0,1,0,4,0
Indirapuram Shakti Khand Eros Market,NORTH,TOMMY HILFIGER,FRAME,SHEET|FULL|ROUND,UNISEX,7490,,,SYS116877,,7490,FREE,SYS116877,TH 6314 - Tommy Hilfiger - Unisex - C3 - 50 - Full Frame - Round - Sheet,0,1,1,WIDTH_INC,0,1,0,4,2
Rewari Sector 5,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,990,,,SYS166997,,990,FREE,SYS166997,AV 250904 - Avanta - Male - Black - 53 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,9,0,39,0
Rewari Sector 5,NORTH,AVANTA,FRAME,TR|FULL|CAT EYE,FEMALE,990,,,SYS166990,,990,FREE,SYS166990,AV 250902 - Avanta - Female - Black - 47 - Full Frame - Cat Eye - TR,0,1,1,WIDTH_INC,0,7,0,39,0
Agra Ashoka Plaza,NORTH,AVANTA KIDS,FRAME,TR|FULL|SQUARE,KIDS,1090,,,SYS167676,,1090,FREE,SYS167676,AV 77072 - Avanta Kids - Kids - Black - 45 - Clip on - Square - TR,0,1,1,WIDTH_INC,0,8,0,6,0
Agra Ashoka Plaza,NORTH,AVANTA KIDS,FRAME,TR|FULL|RECTANGLE,KIDS,1090,,,SYS167665,,1090,FREE,SYS167665,AV 77071 - Avanta Kids - Kids - Black - 45 - Clip on - Rectangle - TR,0,1,1,WIDTH_INC,0,8,0,6,0
Panvel Laxmi Eye,WEST,AVANTA,FRAME,TR|FULL|CAT EYE,FEMALE,990,,,SYS162222,,990,FREE,SYS162222,AV 132008 - Avanta - Female - Black - 51 - Full Frame - Cat Eye - TR,0,1,1,WIDTH_INC,0,7,0,37,0
Delhi Dwarka Vegas Mall Sec 14,NORTH,RAYBAN,SUNGLASS,METAL|FULL|RECTANGLE,MALE,12790,,,SYS168930,,12790,FREE,SYS168930,RB3746 - Rayban - Male - 001/73 - 56 - Sunglass - Rectangle - Metal,0,1,1,WIDTH_INC,0,2,0,3,0
Kolkata AJC Bose Road,EAST,AVANTA KIDS,FRAME,PEDIATRIC|FULL|RECTANGLE,KIDS,1690,,,SYS114635,,1690,FREE,SYS114635,AV TR803 - Avanta Kids - Kids - C1 - 47 - Full Frame - Rectangle - Pediatric,0,1,1,WIDTH_INC,0,6,0,6,0
Delhi Dwarka Vegas Mall Sec 14,NORTH,RAYBAN,FRAME,SHEET|FULL|SQUARE,UNISEX,11090,,,SYS168914,,11090,FREE,SYS168914,RX7397 - Rayban - Unisex - 8088 - 52 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,2,0,3,2
Noida GaurCity,NORTH,VERSACE,FRAME,SHEET|FULL|RECTANGLE,MALE,22390,,,SYS104298,,22390,FREE,SYS104298,VE3354 - Versace - Male - GB1 - 55 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,1,0,3,1
Delhi Vikaspuri Najafgarh Road,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67860,,2490,FREE,SYS67860,AM 039 - Admyra - Male - MT.Blue - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,106,69,6,1
Delhi Vikaspuri Najafgarh Road,NORTH,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67856,,2490,FREE,SYS67856,AM 039 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,103,53,6,1
Patiala Randhawa Eye,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,990,,,SYS168568,,990,FREE,SYS168568,AV 8825711 - Avanta - Male - Gun - 52 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,15,9,29,0
Patiala Randhawa Eye,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,990,,,SYS168555,,990,FREE,SYS168555,AV 8825712 - Avanta - Male - Gun - 52 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,15,0,29,0
Delhi Dwarka Vegas Mall Sec 14,NORTH,VERSACE,FRAME,METAL|FULL|RECTANGLE,MALE,25690,,,SYS168955,,25690,FREE,SYS168955,VE1317 - Versace - Male - 1000 - 56 - Full Frame - Rectangle - Metal,0,1,1,WIDTH_INC,0,1,0,1,0
Bhopal Hoshangabad Road,WEST,OMBRA,SUNGLASS,SHEET|FULL|RECTANGLE,MALE,1590,,,SYS166547,,1590,FREE,SYS166547,OB TSM3351 - OMBRA - Male - C1 - 50 - Sunglass - Rectangle - Sheet,0,1,1,WIDTH_INC,0,11,1,9,1
Bhopal Hoshangabad Road,WEST,OMBRA,SUNGLASS,SHEET|FULL|RECTANGLE,MALE,1590,,,SYS166510,,1590,FREE,SYS166510,OB 9870P - OMBRA - Male - C4 - 50 - Sunglass - Rectangle - Sheet,0,1,1,WIDTH_INC,0,11,0,9,1
Bhopal Hoshangabad Road,WEST,OMBRA,SUNGLASS,SHEET|FULL|RECTANGLE,MALE,1590,,,SYS166512,,1590,FREE,SYS166512,OB 9870P - OMBRA - Male - C6 - 50 - Sunglass - Rectangle - Sheet,0,1,1,WIDTH_INC,0,11,0,9,1
Kolkata Madhyamgram,EAST,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67558,,2490,FREE,SYS67558,AM 001 - Admyra - Male - Transparent - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,84,54,16,3
Kolkata Madhyamgram,EAST,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67557,,2490,FREE,SYS67557,AM 001 - Admyra - Male - D/Grey - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,72,40,16,3
Kolkata Madhyamgram,EAST,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67556,,2490,FREE,SYS67556,AM 001 - Admyra - Male - D/Brown - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,56,49,16,3
Kolkata Madhyamgram,EAST,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67555,,2490,FREE,SYS67555,AM 001 - Admyra - Male - Black - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,132,84,16,3
Noida Spectrum Mall,NORTH,ADMYRA,FRAME,METAL|FULL|OVAL,FEMALE,2190,,,SYS165431,,2190,FREE,SYS165431,AM 77002 - Admyra - Female - C1 - 51 - Full Frame - Oval - Metal,0,1,1,WIDTH_INC,0,2,0,25,9
Noida Spectrum Mall,NORTH,ADMYRA,FRAME,METAL|FULL|OVAL,FEMALE,2190,,,SYS165432,,2190,FREE,SYS165432,AM 77002 - Admyra - Female - C2 - 51 - Full Frame - Oval - Metal,0,1,1,WIDTH_INC,0,2,0,25,9
Mumbai Ghatkopar Dr Mehta Eye,WEST,ADMYRA,FRAME,SHEET|FULL|CAT EYE,FEMALE,2790,,,SYS162308,,2790,FREE,SYS162308,AM 0131 - Admyra - Female - Purple - 51 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,44,39,7,3
Kolkata AJC Bose Road,EAST,STEPPER,FRAME,TITANIUM|FULL|SQUARE,MALE,10890,,,SYS113803,,10890,FREE,SYS113803,SI/60287 - Stepper - Male - F010 - 55 - Full Frame - Square - Titanium,0,1,1,WIDTH_INC,0,2,0,1,0
Bhopal Hoshangabad Road,WEST,OMBRA,SUNGLASS,SHEET|FULL|SQUARE,MALE,1390,,,SYS166414,,1390,FREE,SYS166414,OB 8847P - OMBRA - Male - C1 - 50 - Sunglass - Square - Sheet,0,1,1,WIDTH_INC,0,9,7,9,1
Bhopal Hoshangabad Road,WEST,OMBRA,SUNGLASS,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS166384,,1190,FREE,SYS166384,OB 98201P - OMBRA - Male - C1 - 53 - Sunglass - Rectangle - Sheet,0,1,1,WIDTH_INC,0,10,1,9,1
Noida Spectrum Mall,NORTH,ADMYRA,FRAME,METAL|FULL|OVAL,FEMALE,2190,,,SYS165434,,2190,FREE,SYS165434,AM 77002 - Admyra - Female - C6 - 51 - Full Frame - Oval - Metal,0,1,1,WIDTH_INC,0,2,0,25,9
Bhopal Hoshangabad Road,WEST,OMBRA,SUNGLASS,SHEET|FULL|RECTANGLE,MALE,1590,,,SYS166363,,1590,FREE,SYS166363,OB 9866P - OMBRA - Male - C5 - 50 - Sunglass - Rectangle - Sheet,0,1,1,WIDTH_INC,0,10,4,9,1
Bhopal Hoshangabad Road,WEST,OMBRA,SUNGLASS,SHEET|FULL|RECTANGLE,MALE,1390,,,SYS166350,,1390,FREE,SYS166350,OB 66607 - OMBRA - Male - C4 - 54 - Sunglass - Rectangle - Sheet,0,1,1,WIDTH_INC,0,12,9,9,1
Bhopal Hoshangabad Road,WEST,OMBRA,SUNGLASS,SHEET|FULL|RECTANGLE,MALE,1390,,,SYS166351,,1390,FREE,SYS166351,OB 66607 - OMBRA - Male - C6 - 54 - Sunglass - Rectangle - Sheet,0,1,1,WIDTH_INC,0,11,0,9,1
Ranchi Kutchery Road,EAST,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67856,,2490,FREE,SYS67856,AM 039 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,103,53,14,3
Ranchi Kutchery Road,EAST,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67860,,2490,FREE,SYS67860,AM 039 - Admyra - Male - MT.Blue - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,106,69,14,3
Ranchi Kutchery Road,EAST,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67859,,2490,FREE,SYS67859,AM 039 - Admyra - Male - MT.Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,70,44,14,3
Delhi Dwarka Vegas Mall Sec 14,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,890,,,SYS168067,,890,FREE,SYS168067,AV 8027 - Avanta - Male - Black - 49 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,12,4,4,0
Indore Vijay Nagar,NORTH,AVANTA,FRAME,SHEET|FULL|SQUARE,FEMALE,1290,,,SYS168768,,1290,FREE,SYS168768,AV 9773 - Avanta - Female - C1 - 52 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,8,0,17,0
Indore Vijay Nagar,NORTH,AVANTA,FRAME,METAL|FULL|SQUARE,MALE,790,,,SYS168775,,790,FREE,SYS168775,AV 8253205 - Avanta - Male - Gun - 48 - Full Frame - Square - Metal,0,1,1,WIDTH_INC,0,11,0,17,0
Siliguri Sevoke Road,WEST,ADMYRA,FRAME,METAL|FULL|HEXAGON,FEMALE,2190,,,SYS165452,,2190,FREE,SYS165452,AM IP832 - Admyra - Female - C2 - 49 - Full Frame - Hexagon - Metal,0,1,1,WIDTH_INC,0,1,0,12,3
Indore Vijay Nagar,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,790,,,SYS168394,,790,FREE,SYS168394,AV ZXA42003 - Avanta - Male - Gun - 48 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,0,17,0
Indirapuram Shakti Khand Eros Market,NORTH,RAYBAN JUNIOR,FRAME,SHEET|FULL|RECTANGLE,KIDS,5390,,,SYS76794,,5390,FREE,SYS76794,RY1555 - Rayban Junior - Kids - 3667 - 48 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,2,0,4,2
Warangal Hanamkonda Kakathiya,SOUTH,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,790,,,SYS168315,,790,FREE,SYS168315,AV 95008 - Avanta Kids - Kids - Black - 43 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,6,0,2,0
Noida MOI,NORTH,EMPORIO ARMANI,SUNGLASS,SHEET|FULL|RECTANGLE,MALE,16290,,,SYS117306,,16290,FREE,SYS117306,EA4235 - Emporio Armani - Male - 61861W - 55 - Clip on - Rectangle - Sheet,0,1,1,WIDTH_INC,0,1,0,11,7
Indore Sapna Sangeeta Road,NORTH,AVANTA,FRAME,METAL|FULL|ROUND,UNISEX,790,,,SYS168788,,790,FREE,SYS168788,AV 8253203 - Avanta - Unisex - Silver - 47 - Full Frame - Round - Metal,0,1,1,WIDTH_INC,0,11,3,22,0
Ghaziabad RDC,NORTH,AVANTA,FRAME,TR|FULL|CAT EYE,FEMALE,990,,,SYS167994,,990,FREE,SYS167994,AV 9952215 - Avanta - Female - Black - 51 - Full Frame - Cat Eye - TR,0,1,1,WIDTH_INC,0,6,1,12,0
Badlapur Kulgaon Drishti Eye,WEST,ADMYRA,FRAME,SHEET|FULL|RECTANGLE,MALE,2490,,,SYS67856,,2490,FREE,SYS67856,AM 039 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,103,53,5,0
Gorakhpur Mughlaha,NORTH,ADMYRA,FRAME,METAL|FULL|SQUARE,MALE,2190,,,SYS106222,,2190,FREE,SYS106222,AM 60008 - Admyra - Male - Copper/Silver - 52 - Full Frame - Square - Metal,0,1,1,WIDTH_INC,0,1,0,17,3
Delhi Preet Vihar Vikas Marg,NORTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67556,,2490,FREE,SYS67556,AM 001 - Admyra - Male - D/Brown - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,56,49,19,5
Delhi Preet Vihar Vikas Marg,NORTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67555,,2490,FREE,SYS67555,AM 001 - Admyra - Male - Black - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,132,84,19,5
Delhi Preet Vihar Vikas Marg,NORTH,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67559,,2490,FREE,SYS67559,AM 001 - Admyra - Male - MT.Black - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,61,44,19,5
Jhunjhunu Indra Nagar,WEST,VOGUE,FRAME,SHEET|FULL|SQUARE,MALE,6590,,,SYS115882,,6590,FREE,SYS115882,VO5614 - Vogue - Male - 3187 - 51 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,1,0,1,0
Indore Vijay Nagar,NORTH,AVANTA,FRAME,METAL|FULL|RECTANGLE,MALE,790,,,SYS168380,,790,FREE,SYS168380,AV ZXA42009 - Avanta - Male - Gun - 49 - Full Frame - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,6,17,0
Ghaziabad RDC,NORTH,RAYBAN,SUNGLASS,METAL|FULL|RECTANGLE,MALE,11950,,,SYS168925,,11950,FREE,SYS168925,RB3755 - Rayban - Male - 001/51 - 59 - Sunglass - Rectangle - Metal,0,1,1,WIDTH_INC,0,2,0,8,0
Noida GaurCity,NORTH,RAYBAN JUNIOR,SUNGLASS,METAL|FULL|CLUB MASTER,KIDS,5290,,,SYS104393,,5290,FREE,SYS104393,RJ9116S - Rayban Junior - Kids - 152/13 - 47 - Sunglass - Club Master - Metal,0,1,1,WIDTH_INC,0,1,0,1,0
Indirapuram Shakti Khand Eros Market,NORTH,AVANTA,FRAME,METAL|HALF|SQUARE,MALE,1190,,,SYS163750,,1190,FREE,SYS163750,AV 222570 - Avanta - Male - C4 - 51 - Half Frame - Square - Metal,0,1,1,WIDTH_INC,0,6,0,32,0
Gurgaon Sec 29,NORTH,RAYBAN JUNIOR,FRAME,SHEET|FULL|CAT EYE,KIDS,4890,,,SYS111503,,4890,FREE,SYS111503,RY1591 - Rayban Junior - Kids - 3807 - 46 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,3,0,6,3
Rewari Sector 5,NORTH,AVANTA,FRAME,METAL|HALF|RECTANGLE,FEMALE,1090,,,SYS167549,,1090,FREE,SYS167549,AV 220181 - Avanta - Female - Gun - 51 - Half Frame - Rectangle - Metal,0,1,1,WIDTH_INC,0,6,0,39,0
Noida GaurCity,NORTH,RAYBAN,FRAME,METAL|FULL|SQUARE,MALE,6290,,,SYS148498,,6290,FREE,SYS148498,RX6531I - Rayban - Male - 2538 - 54 - Full Frame - Square - Metal,0,1,1,WIDTH_INC,0,1,0,12,1
Badlapur Kulgaon Drishti Eye,WEST,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67558,,2490,FREE,SYS67558,AM 001 - Admyra - Male - Transparent - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,84,54,5,0
Badlapur Kulgaon Drishti Eye,WEST,ADMYRA,FRAME,SHEET|FULL|SQUARE,MALE,2490,,,SYS67557,,2490,FREE,SYS67557,AM 001 - Admyra - Male - D/Grey - 53 - Full Frame - Square - Sheet,0,1,1,WIDTH_INC,0,72,40,5,0
Rewari Sector 5,NORTH,AVANTA,FRAME,METAL|FULL|HEXAGON,UNISEX,990,,,SYS167580,,990,FREE,SYS167580,AV 253002 - Avanta - Unisex - Copper - 52 - Full Frame - Hexagon - Metal,0,1,1,WIDTH_INC,0,4,1,39,0
Rewari Sector 5,NORTH,AVANTA,FRAME,METAL|FULL|ROUND,FEMALE,990,,,SYS167388,,990,FREE,SYS167388,AV 527339 - Avanta - Female - Silver - 50 - Full Frame - Round - Metal,0,1,1,WIDTH_INC,0,7,0,39,0
Rewari Sector 5,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,890,,,SYS167427,,890,FREE,SYS167427,AV 825071 - Avanta - Male - Gun - 48 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,12,1,39,0
Gurgaon Sec 29,NORTH,EMPORIO ARMANI,FRAME,SHEET|FULL|RECTANGLE,MALE,12890,,,SYS107634,,12890,FREE,SYS107634,EA3233 - Emporio Armani - Male - 6103 - 56 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,2,0,3,0
Ghaziabad RDC,NORTH,AVANTA KIDS,FRAME,TR|FULL|CAT EYE,KIDS,790,,,SYS168368,,790,FREE,SYS168368,AV 95010 - Avanta Kids - Kids - D/Purple - 46 - Full Frame - Cat Eye - TR,0,1,1,WIDTH_INC,0,7,0,7,0
Ghaziabad RDC,NORTH,AVANTA KIDS,FRAME,TR|FULL|RECTANGLE,KIDS,790,,,SYS168336,,790,FREE,SYS168336,AV 95007 - Avanta Kids - Kids - Black - 45 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,6,0,7,0
Ghaziabad RDC,NORTH,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,790,,,SYS168312,,790,FREE,SYS168312,AV 95008 - Avanta Kids - Kids - Purple/Pink - 43 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,6,3,7,0
Ghaziabad RDC,NORTH,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,790,,,SYS168310,,790,FREE,SYS168310,AV 95008 - Avanta Kids - Kids - Blue - 43 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,6,2,7,0
Noida MOI,NORTH,TOMMY HILFIGER,FRAME,SHEET|FULL|CAT EYE,FEMALE,6990,,,SYS78522,,6990,FREE,SYS78522,TH 6294 - Tommy Hilfiger - Female - C5 - 52 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,6,0,8,4
Noida MOI,NORTH,TOMMY HILFIGER,FRAME,SHEET|FULL|ROUND,UNISEX,7490,,,SYS116878,,7490,FREE,SYS116878,TH 6314 - Tommy Hilfiger - Unisex - C4 - 50 - Full Frame - Round - Sheet,0,1,1,WIDTH_INC,0,2,0,8,4
Ghaziabad RDC,NORTH,AVANTA KIDS,FRAME,TR|FULL|ROUND,KIDS,890,,,SYS168241,,890,FREE,SYS168241,AV 83009 - Avanta Kids - Kids - Black - 44 - Full Frame - Round - TR,0,1,1,WIDTH_INC,0,6,0,7,0
Moradabad Kanth Road,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,490,,,SYS147815,,490,FREE,SYS147815,AV 31004 - Avanta - Male - Gun - 48 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,9,3,20,0
Indore Sapna Sangeeta Road,NORTH,AVANTA,FRAME,METAL|FULL|RECTANGLE,MALE,790,,,SYS168380,,790,FREE,SYS168380,AV ZXA42009 - Avanta - Male - Gun - 49 - Full Frame - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,6,22,0
Badlapur Kulgaon Drishti Eye,WEST,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,490,,,SYS160681,,490,FREE,SYS160681,AV 31010 - Avanta - Male - Gun - 51 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,10,0,10,0
Indore Sapna Sangeeta Road,NORTH,AVANTA,FRAME,METAL|FULL|RECTANGLE,MALE,790,,,SYS168401,,790,FREE,SYS168401,AV ZXA42008 - Avanta - Male - Gun - 50 - Full Frame - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,13,22,0
Indore Sapna Sangeeta Road,NORTH,AVANTA,FRAME,METAL|SUPRA|RECTANGLE,MALE,790,,,SYS168387,,790,FREE,SYS168387,AV ZXA42005 - Avanta - Male - Gun - 49 - Supra - Rectangle - Metal,0,1,1,WIDTH_INC,0,24,10,22,0
LAJPAT NAGAR,NORTH,RAYBAN JUNIOR,FRAME,SHEET|FULL|OVAL,KIDS,5290,,,SYS162432,,5290,FREE,SYS162432,RY1625D - Rayban Junior - Kids - 7510 - 47 - Full Frame - Oval - Sheet,0,1,1,WIDTH_INC,0,1,0,3,1
Noida MOI,NORTH,TOMMY HILFIGER,FRAME,SHEET|FULL|OVAL,FEMALE,6990,,,SYS77957,,6990,FREE,SYS77957,TH 6290 - Tommy Hilfiger - Female - C5 - 48 - Full Frame - Oval - Sheet,0,1,1,WIDTH_INC,0,1,0,8,4
Gurgaon Sector 51 M2K,NORTH,AVANTA,FRAME,TR|FULL|RECTANGLE,MALE,890,,,SYS168067,,890,FREE,SYS168067,AV 8027 - Avanta - Male - Black - 49 - Full Frame - Rectangle - TR,0,1,1,WIDTH_INC,0,12,4,5,0
LAJPAT NAGAR,NORTH,PRADA,FRAME,SHEET|FULL|CAT EYE,FEMALE,25090,,,SYS162341,,25090,FREE,SYS162341,PR C11V - Prada - Female - 14L1O1 - 51 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,1,0,3,0
LAJPAT NAGAR,NORTH,VERSACE,FRAME,SHEET|FULL|RECTANGLE,MALE,18690,,,SYS162342,,18690,FREE,SYS162342,VE3380 - Versace - Male - 5528 - 56 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,1,0,1,0
LAJPAT NAGAR,NORTH,VOGUE JUNIOR,FRAME,SHEET|FULL|OVAL,KIDS,2490,,,SYS75157,,2490,FREE,SYS75157,VY2011 - Vogue Junior - Kids - 2974 - 37 - Full Frame - Oval - Sheet,0,1,1,WIDTH_INC,0,7,0,4,2
Delhi Safdarjung Enclave,NORTH,AVANTA KIDS,FRAME,PEDIATRIC|FULL|ROUND,KIDS,1690,,,SYS116806,,1690,FREE,SYS116806,AV BY96000 - Avanta Kids - Kids - C1 - 44 - Full Frame - Round - Pediatric,0,1,1,WIDTH_INC,0,4,0,9,0
Delhi Safdarjung Enclave,NORTH,AVANTA KIDS,FRAME,PEDIATRIC|FULL|SQUARE,KIDS,1690,,,SYS116790,,1690,FREE,SYS116790,AV BY96010 - Avanta Kids - Kids - C1 - 46 - Full Frame - Square - Pediatric,0,1,1,WIDTH_INC,0,5,0,9,0
Delhi Dwarka Sec 09,NORTH,AVANTA,FRAME,METAL|HALF|RECTANGLE,MALE,1190,,,SYS148109,,1190,FREE,SYS148109,AV 223323 - Avanta - Male - Gold - 53 - Half Frame - Rectangle - Metal,0,1,1,WIDTH_INC,0,1,0,21,0
Bhubneshwar Nayapalli,EAST,AVANTA,FRAME,SHEET|FULL|RECTANGLE,MALE,1190,,,SYS158378,,1190,FREE,SYS158378,AV 0061 - Avanta - Male - Black - 53 - Full Frame - Rectangle - Sheet,0,1,1,WIDTH_INC,0,143,113,9,0
Bhubneshwar Nayapalli,EAST,AVANTA,FRAME,SHEET|FULL|ROUND,UNISEX,1190,,,SYS158417,,1190,FREE,SYS158417,AV 0068HD - Avanta - Unisex - Trans/Purple - 48 - Full Frame - Round - Sheet,0,1,1,WIDTH_INC,0,55,39,9,0
Gurgaon Sector 51 M2K,NORTH,VERSACE,FRAME,SHEET|FULL|CAT EYE,FEMALE,18090,,,SYS168967,,18090,FREE,SYS168967,VE3392 - Versace - Female - GB1 - 52 - Full Frame - Cat Eye - Sheet,0,1,1,WIDTH_INC,0,1,0,6,0
