Barcode No.,Item Code,Item Name,Item Category,HSN Code,Quantity,MRP,Net Amount,Facility,Facility Name
2661561,SYS162645,AV 0063 - Avanta - Male - Black - 51 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,1171.5,Pune Satara Road Jhamwar Eye,Pune Satara Road Jhamwar Eye
2674830,SYS168094,AV 8025 - Avanta - Female - Trans/Pink - 47 - Full Frame - Cat Eye - TR,Frame,90031100,1,890.0,710.65,RATAN JYOTI ENTERPRISES,RATAN JYOTI ENTERPRISES
2666611,SYS165310,AV V1272 - Avanta - Female - C1 - 52 - Full Frame - Cat Eye - Metal,frame,90031100,1,1390.0,1251.0,Agra Ashoka Plaza,Agra Ashoka Plaza
2752933,SYS170846,AV 75020 - Avanta - Unisex - Transparent - 48 - Full Frame - Round - TR,Frame,90031100,1,890.0,712.0,Noida Spectrum Mall,Noida Spectrum Mall
2673410,SYS167702,AV TR707 - Avanta Kids - Kids - C13 - 38 - Full Frame - Rectangle - Pediatric,frame,90031100,1,1390.0,1390.0,Lucknow Hazratganj SAM Eye,Lucknow Hazratganj SAM Eye
2658238,SYS162259,RX7025 - Rayban - Male - 5943 - 53 - Full Frame - Square - Sheet,Frame,90031100,1,8690.0,7821.0,Indore Vijay Nagar,Indore Vijay Nagar
632665,SYS56445,BE4362 - Burberry - Female - 3979G9 - 59 - Full SG - Square - Sheet,goggles,90041000,1,19090.0,6000.0,Noida MOI,Noida MOI
642107,SYS5478,17516 - Unique Enterprises - Unisex - Mix - 52 - Full Frame - Rectangle - Sheet,frame,90031100,1,834.38,715.14,Jaipur Malviya Nagar,Jaipur Malviya Nagar
2673407,SYS167699,AV TR707 - Avanta Kids - Kids - C18 - 38 - Full Frame - Rectangle - Pediatric,frame,90031100,1,1390.0,1390.0,Lucknow Hazratganj SAM Eye,Lucknow Hazratganj SAM Eye
2663995,SYS164131,AV ZC1111 - Avanta Kids - Kids - C9 - 48 - Full Frame - Oval - TR,frame,90031100,1,990.0,902.93,Panvel Laxmi Eye,Panvel Laxmi Eye
2661953,SYS55783,RX7170I - Rayban - Male - 5943 - 53 - Full Frame - Rectangle - Sheet,frame,90031100,1,4490.0,4138.66,Delhi Vikaspuri Najafgarh Road,Delhi Vikaspuri Najafgarh Road
609355,SYS142582,AM 106 - Admyra - Male - D/Green - 50 - Full Frame - Wayfarer - Sheet,frame,90031100,1,2053.125,1642.5,Hisar Sec 14,Hisar Sec 14
2674215,SYS168219,AV 1010 - Avanta Kids - Kids - Green - 41 - Full Frame - Cat Eye - TR,Frame,90031100,1,790.0,663.55,RATAN JYOTI ENTERPRISES,RATAN JYOTI ENTERPRISES
2674999,SYS162645,AV 0063 - Avanta - Male - Black - 51 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,1041.25,Jodhpur Sardarpura,Jodhpur Sardarpura
2752046,SYS170035,AV 37840 - Avanta - Male - Gun - 52 - Supra - Rectangle - Metal,Frame,90031100,1,790.0,711.94,Indore Vijay Nagar,Indore Vijay Nagar
2748646,SYS158429,AV 0063 - Avanta - Male - D/Brown - 51 - Full Frame - Rectangle - Sheet,frame,90031100,1,1190.0,1011.5,Bhopal Hoshangabad Road,Bhopal Hoshangabad Road
2750574,SYS169599,CDCA005 - Casee - Unisex - Mix - 48 - Half Frame - Rectangle - Metal,frame,90031100,1,790.0,711.0,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
53957,SYS159493,AV 52221 - Avanta - Male - Black - 51 - Full Frame - Square - TR,frame,90031100,1,990.0,848.13,Patna RPS Mod,Patna RPS Mod
2669000,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Patna Kankarbagh,Patna Kankarbagh
2669255,SYS166283,BM580 - Baby Bee - Kids - Mix - 48 - Full Frame - Round - TR SHEET,frame,90031100,1,890.0,801.0,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2749930,SYS162493,VO5679B - Vogue - Female - 2989 - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,7290.0,6329.85,Kolkata AJC Bose Road,Kolkata AJC Bose Road
2752242,SYS170225,AV 259164 - Avanta - Female - Purple - 49 - Full Frame - Cat Eye - Metal,frame,90031100,1,690.0,621.0,Panvel Laxmi Eye,Panvel Laxmi Eye
642488,SYS158400,AV 0069HD - Avanta - Male - Blue - 52 - Full Frame - Square - Sheet,frame,90031100,1,1115.625,1011.48,Patiala Randhawa Eye,Patiala Randhawa Eye
2672777,SYS167166,AV 107 - Avanta - Male - Demi - 50 - Full Frame - Rectangle - TR,frame,90031100,1,390.0,365.62,Pune Satara Road Jhamwar Eye,Pune Satara Road Jhamwar Eye
2674993,SYS158392,AV 0065 - Avanta - Male - Trans/Grey - 52 - Full Frame - Rectangle - Sheet,frame,90031100,1,1190.0,1119.12,Jodhpur Sardarpura,Jodhpur Sardarpura
662099,SYS153211,AV S3554100 - Avanta Kids - Kids - C1 - 41 - Full Frame - Round - TR Pediatric,frame,90031100,1,1584.0,1525.25,Panvel Laxmi Eye,Panvel Laxmi Eye
2670391,SYS166399,OB UM1819 - OMBRA - Female - C4 - 52 - Sunglass - Cat Eye - Sheet,goggles,90041000,1,1190.0,1071.0,Ghaziabad RDC,Ghaziabad RDC
2752847,SYS170760,AV 568805 - Avanta - Female - Trans/Grey - 50 - Full Frame - Round - TR,frame,90031100,1,890.0,809.09,Patiala Randhawa Eye,Patiala Randhawa Eye
2659269,SYS49862,TH 6235 - Tommy Hilfiger - Unisex - C3 - 52 - Full Frame - Rectangle - Sheet,frame,90031100,1,8990.0,7192.0,Noida MOI,Noida MOI
2750391,SYS47347,RX6465 - Rayban - Unisex - 2509 - 51 - Full Frame - Round - Metal,frame,90031100,1,9290.0,7491.51,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
731563,SYS47347,RX6465 - Rayban - Unisex - 2509 - 51 - Full Frame - Round - Metal,frame,90031100,1,8709.38,7023.3,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
2752888,SYS170801,AV 75016 - Avanta - Male - MT.Blk - 50 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,801.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2662709,SYS139959,AM 115 - Admyra - Female - Teal - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,2054.0,2054.0,Ajmer Ramganj,Ajmer Ramganj
2674190,SYS168194,AV 1003 - Avanta Kids - Kids - D/Blue - 43 - Full Frame - Square - TR,frame,90031100,1,790.0,711.0,Jaipur Malviya Nagar,Jaipur Malviya Nagar
2751822,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Kolkata AJC Bose Road,Kolkata AJC Bose Road
2664751,SYS158495,AV 0074 - Avanta - Female - Teal - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,1190.0,1071.0,Pune Satara Road Jhamwar Eye,Pune Satara Road Jhamwar Eye
2750589,SYS169612,M945105 - Max - Unisex - Mix - 49 - Full Frame - Hexagon - Metal,frame,90031100,1,890.0,801.0,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2669002,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Hyderabad Neo Retina (Abids),Hyderabad Neo Retina (Abids)
2751822,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Kolkata AJC Bose Road,Kolkata AJC Bose Road
2675623,SYS168792,AV 85014 - Avanta - Male - Gun - 50 - Full Frame - Square - Metal,frame,90031100,1,790.0,790.0,Jodhpur Pal Road Paliwal Eye,Jodhpur Pal Road Paliwal Eye
2749998,SYS7579,OB Sport - OMBRA - Unisex - Sunglass - Sport - Sheet,Goggles,90041000,1,1499.0,1499.0,Delhi Safdarjung Enclave,Delhi Safdarjung Enclave
2750133,SYS117290,SG Opt 5 - BECOOL Dark cataract - Unisex - Surgery goggle - Full - Sheet,Goggles,90041000,1,200.0,200.0,Panvel Laxmi Eye,Panvel Laxmi Eye
519080,SYS60623,VO5469I - Vogue - Female - W44 - 53 - Full Frame - Cat Eye - Sheet,frame,90031100,1,3178.13,1000.13,Noida GaurCity,Noida GaurCity
2666699,SYS165393,AV 56098 - Avanta - Male - C4 - 52 - Half Frame - Rectangle - Metal,frame,90031100,1,1590.0,1353.57,Delhi Ashok Vihar Phase II,Delhi Ashok Vihar Phase II
2674765,SYS168048,AV 270805 - Avanta - Male - Blk/Red - 52 - Full Frame - Rectangle - TR,Frame,90031100,1,790.0,664.85,Bahadurgarh Rohtak Delhi Road,Bahadurgarh Rohtak Delhi Road
2661920,SYS49209,RX6303I - Rayban - Male - 2502 - 53 - Rimless - Rectangle - Metal,frame,90031100,1,4490.0,3592.0,Bhubneshwar Nayapalli,Bhubneshwar Nayapalli
2675001,SYS162647,AV 0063 - Avanta - Male - Trans/Blue - 51 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,1190.0,Gaya Chanakyapuri Colony,Gaya Chanakyapuri Colony
2753438,SYS171215,AV 254703 - Avanta - Female - Grey/Brown - 47 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,891.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2673305,SYS167641,AV TR11523 - Avanta Kids - Kids - MT.Blk/Red - 46 - Full Frame - Rectangle - TR,frame,90031100,1,790.0,790.0,Jodhpur Pal Road Paliwal Eye,Jodhpur Pal Road Paliwal Eye
2676216,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
2676215,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Mumbai Chembur Rushab Eye,Mumbai Chembur Rushab Eye
817043,SYS67707,AV CM2003 - Avanta - Male - Brown - 48 - Full Frame - Round - TR,frame,90031100,1,365.63,332.17,Patna Kankarbagh,Patna Kankarbagh
696749,SYS158577,AM 0126 - Admyra - Male - D/Brown - 54 - Full Frame - Square - Sheet,frame,90031100,1,2334.38,2268.88,Hyderabad Banjara Hills Dr Challa,Hyderabad Banjara Hills Dr Challa
951989,SYS139952,AM 108 - Admyra - Male - Black - 51 - Full Frame - Rectangle - Sheet,frame,90031100,1,2053.13,1995.52,Hyderabad Banjara Hills Dr Challa,Hyderabad Banjara Hills Dr Challa
2662264,SYS162866,AV C22112 - Avanta - Male - Silver.D/Green - 52 - Full Frame - Square - Metal,frame,90031100,1,990.0,962.22,Hyderabad Banjara Hills Dr Challa,Hyderabad Banjara Hills Dr Challa
56573,SYS161070,AV 132021 - Avanta - Male - Brown - 50 - Full Frame - Square - TR,frame,90031100,1,990.0,852.32,Dehradun Chakrata Road TEC,Dehradun Chakrata Road TEC
2672929,SYS167311,AV 86027 - Avanta - Male - Copper - 53 - Supra - Rectangle - Metal,Frame,90031100,1,790.0,632.0,Hyderabad Banjara Hills,Hyderabad Banjara Hills
2751579,SYS169841,AM 3701 - Admyra - Female - C2 - 53 - Full Frame - Cat Eye - Metal,frame,90031100,1,2790.0,2371.25,Noida Sec 50,Noida Sec 50
2669235,SYS166263,IS26116 - Is Money - Female - Mix - 50 - Full Frame - Round - Metal,frame,90031100,1,890.0,809.09,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2753443,SYS171220,AV 254706 - Avanta - Female - Trans/Purple - 47 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,841.66,Bhopal Hoshangabad Road,Bhopal Hoshangabad Road
2676215,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Jodhpur Pal Road Paliwal Eye,Jodhpur Pal Road Paliwal Eye
2674300,SYS168305,AV 95005 - Avanta Kids - Kids - Black - 45 - Full Frame - Square - TR,frame,90031100,1,790.0,790.0,Gaya Chanakyapuri Colony,Gaya Chanakyapuri Colony
668438,SYS144225,AV TR 1001 - Avanta - Female - Purple - 48 - Full Frame - Cat Eye - TR,frame,90031100,1,646.88,549.85,Bhopal Hoshangabad Road,Bhopal Hoshangabad Road
2666151,SYS165258,AV ZC1610 - Avanta Kids - Kids - C5 - 46 - Full Frame - Rectangle - Pediatric,frame,90031100,1,1690.0,1436.5,Bhopal Hoshangabad Road,Bhopal Hoshangabad Road
2672473,SYS166862,AV 135028 - Avanta - Unisex - MT.Blk - 50 - Full Frame - Square - TR,Frame,90031100,1,1090.0,985.93,Bahadurgarh Rohtak Delhi Road,Bahadurgarh Rohtak Delhi Road
413687,SYS68376,AM 096 - Admyra - Female - Black - 50 - Full Frame - Oval - Sheet,frame,90031100,1,928.125,869.64,Patna Kankarbagh,Patna Kankarbagh
814010,SYS145041,AV 6602 - Avanta Kids - Kids - C6 - 43 - Full Frame - Oval - Pediatric,Frame,90031100,1,1584.38,1267.5,Ghaziabad RDC,Ghaziabad RDC
2676217,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Indore Vijay Nagar,Indore Vijay Nagar
2675242,SYS168459,AV 303032 - Avanta - Male - MT.Blk - 52 - Full Frame - Square - TR,frame,90031100,1,890.0,718.66,Surat City Light Road,Surat City Light Road
402835,SYS78690,AV 1009 - Avanta Kids - kids - Transparent - 41 - Full Frame - Rectangle - TR,frame,90031100,1,928.13,835.32,Bhubneshwar Nayapalli,Bhubneshwar Nayapalli
2673578,SYS167779,AV CA005 - Avanta - Male - Gun - 48 - Full Frame - Rectangle - Metal,frame,90031100,1,490.0,476.85,Jhunjhunu Indra Nagar,Jhunjhunu Indra Nagar
2663358,SYS163548,AV 202434 - Avanta - Female - Beige - 48 - Half Frame - Rectangle - Metal,frame,90031100,1,990.0,990.0,Jodhpur Pal Road Paliwal Eye,Jodhpur Pal Road Paliwal Eye
2750133,SYS117290,SG Opt 5 - BECOOL Dark cataract - Unisex - Surgery goggle - Full - Sheet,Goggles,90041000,1,200.0,200.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2662045,SYS162712,AV MB02/05 - Avanta - Male - C02 - 47 - Full Frame - Rectangle - TR,frame,90031100,1,990.0,925.99,Surat Rander Road,Surat Rander Road
724262,SYS147985,AV 241002 - Avanta - Female - Green - 50 - Full Frame - Cat Eye - TR,frame,90031100,1,553.125,542.07,Srinagar Rainawari Fazili,Srinagar Rainawari Fazili
2675668,SYS168837,AV 6810 - Avanta - Male - Purple - 52 - Supra - Rectangle - Metal,Frame,90031100,1,790.0,738.06,Badlapur Kulgaon Drishti Eye,Badlapur Kulgaon Drishti Eye
2663756,SYS147554,AV TR1007 - Avanta - Male - White - 51 - Full Frame - Rectangle - TR,frame,90031100,1,990.0,938.39,Jhunjhunu Indra Nagar,Jhunjhunu Indra Nagar
678946,SYS139933,AM 113 - Admyra - Male - Black - 52 - Full Frame - Rectangle - Sheet,frame,90031100,1,2053.13,1869.46,Ajmer Ramganj,Ajmer Ramganj
2675585,SYS168754,AV 9732 - Avanta - Male - C4 - 57 - Full Frame - Rectangle - Sheet,frame,90031100,1,1290.0,1290.0,Jodhpur Pal Road Paliwal Eye,Jodhpur Pal Road Paliwal Eye
955882,SYS68378,AM 096 - Admyra - Female - D Blue - 50 - Full Frame - Oval - Sheet,frame,90031100,1,928.125,471.6,Patna Kankarbagh,Patna Kankarbagh
929109,SYS114997,AV 8569 - Avanta - Male - C3 - 55 - Full Frame - Square - Metal,frame,90031100,1,928.13,855.61,Siliguri Sevoke Road,Siliguri Sevoke Road
2750675,SYS158504,AV 0073 - Avanta - Male - Blue - 54 - Full Frame - Rectangle - Sheet,Frame,90031100,1,1190.0,1011.5,Indore Vijay Nagar,Indore Vijay Nagar
2752088,SYS170071,AV 65804 - Avanta - Female - Gold - 48 - Half Frame - Rectangle - Metal,frame,90031100,1,890.0,839.62,Patiala Randhawa Eye,Patiala Randhawa Eye
2751822,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Karnal Model Town,Karnal Model Town
2750133,SYS117290,SG Opt 5 - BECOOL Dark cataract - Unisex - Surgery goggle - Full - Sheet,Goggles,90041000,1,200.0,200.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2672367,SYS166756,AV M302 - Avanta - Male - Green - 50 - Full Frame - Rectangle - TR,frame,90031100,1,390.0,351.0,Gorakhpur Mughlaha,Gorakhpur Mughlaha
2664745,SYS158502,AV 0073 - Avanta - Male - D/Brown - 54 - Full Frame - Rectangle - Sheet,frame,90031100,1,1190.0,1122.64,Nashik Navkar Eye,Nashik Navkar Eye
2675008,SYS67559,AM 001 - Admyra - Male - MT.Black - 53 - Full Frame - Square - Sheet,frame,90031100,1,2690.0,2152.0,Gaya Chanakyapuri Colony,Gaya Chanakyapuri Colony
934360,SYS78169,RX7027I - Rayban - Male - 6749 - 54 - Full Frame - Square - Sheet,frame,90031100,1,5896.875,5120.21,Patiala Randhawa Eye,Patiala Randhawa Eye
114701,SYS46709,AM 017HD - Admyra - Female - C1 - 50 - Full Frame - Cat Eye - Sheet,frame,90031100,1,1021.88,817.5,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
587488,SYS121736,FC 8298 - French Connection - Male - C2 - 55 - Full Frame - Rectangle - Sheet,frame,90031100,1,4209.38,3409.3,Vijayawada Mogalrajpuram,Vijayawada Mogalrajpuram
2675459,SYS168643,AV 32020 - Avanta - Female - Blue/Brown - 52 - Full Frame - Cat Eye - TR,frame,90031100,1,890.0,881.6,Jodhpur Pal Road Paliwal Eye,Jodhpur Pal Road Paliwal Eye
2657771,SYS161590,GG1714S - Gucci - Female - 001 - 54 - Sunglass - Cat Eye - Sheet,goggles,90041000,1,15700.0,13000.0,Noida GaurCity,Noida GaurCity
249644,SYS76791,OY8002 - Oakley Youth - kids - 800203 - 49 - Full Frame - Rectangle - Sheet,frame,90031100,1,4865.63,3773.83,Delhi Safdarjung Enclave,Delhi Safdarjung Enclave
2661567,SYS158419,AV 0066 - Avanta - Female - D/Brown - 53 - Full Frame - Cat Eye - Sheet,frame,90031100,1,1190.0,1081.82,Patna Kankarbagh,Patna Kankarbagh
670908,SYS157980,AV 163708 - Avanta - Male - Black - 51 - Full Frame - Rectangle - TR,frame,90031100,1,741.0,592.8,Hyderabad Hayathnagar,Hyderabad Hayathnagar
2676215,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Patna RPS Mod,Patna RPS Mod
2675279,SYS168496,AV 87003 - Avanta - Female - Grey - 49 - Full Frame - Cat Eye - TR,frame,90031100,1,890.0,802.16,Kolkata AJC Bose Road,Kolkata AJC Bose Road
2666629,SYS165326,AV V115 - Avanta - Female - C2 - 51 - Full Frame - Cat Eye - Metal,frame,90031100,1,1190.0,1011.5,Delhi Shahdara,Delhi Shahdara
2753435,SYS171212,AV 254703 - Avanta - Female - Trans/Purple - 47 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,841.5,Warangal Hanamkonda Kakathiya,Warangal Hanamkonda Kakathiya
2676215,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Mumbai Chembur Rushab Eye,Mumbai Chembur Rushab Eye
2666080,SYS165193,AV TD356303 - Avanta - Male - Black - 51 - Full Frame - Rectangle - TR,frame,90031100,1,990.0,882.41,Lucknow Hazratganj SAM Eye,Lucknow Hazratganj SAM Eye
353159,SYS56326,AV CHD 6005 - Avanta Kids - kids - C6 - 42 - Full Frame - Round - Sheet,frame,90031100,1,553.13,470.16,Gorakhpur Mughlaha,Gorakhpur Mughlaha
2661561,SYS162645,AV 0063 - Avanta - Male - Black - 51 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,1071.0,Srinagar Rainawari Fazili,Srinagar Rainawari Fazili
2669001,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Gurgaon Sec 29,Gurgaon Sec 29
2672557,SYS166946,AV 81009 - Avanta - Female - MT.Grey - 49 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,990.0,Jodhpur Pal Road Paliwal Eye,Jodhpur Pal Road Paliwal Eye
2751975,SYS169964,AV 527439 - Avanta - Male - Burgundy - 48 - Supra - Rectangle - Metal,frame,90031100,1,790.0,671.5,Warangal Hanamkonda Kakathiya,Warangal Hanamkonda Kakathiya
2663587,SYS163732,AV HY006 - Avanta - Male - Copper - 48 - Supra - Rectangle - Metal,frame,90031100,1,490.0,490.0,Vijayawada Mogalrajpuram,Vijayawada Mogalrajpuram
2750133,SYS117290,SG Opt 5 - BECOOL Dark cataract - Unisex - Surgery goggle - Full - Sheet,Goggles,90041000,1,200.0,200.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2752454,SYS170431,AV 251125 - Avanta - Female - C5 - 50 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,917.12,Patiala Randhawa Eye,Patiala Randhawa Eye
485764,SYS153569,AV 88805 - Avanta - Male - Gun - 55 - Full Frame - Aviator - Metal,frame,90031100,1,928.125,859.8,Patiala Randhawa Eye,Patiala Randhawa Eye
2675559,SYS168743,AV ST1006 - Avanta - Male - Copper - 52 - Rimless - Rectangle - Metal,frame,90031100,1,990.0,792.0,Kolkata AJC Bose Road,Kolkata AJC Bose Road
2750133,SYS117290,SG Opt 5 - BECOOL Dark cataract - Unisex - Surgery goggle - Full - Sheet,Goggles,90041000,1,200.0,200.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2675173,SYS168403,AV ZXA42008 - Avanta - Male - Copper - 50 - Full Frame - Rectangle - Metal,frame,90031100,1,790.0,671.5,Hyderabad Hayathnagar,Hyderabad Hayathnagar
2675534,SYS168718,AV PS-012 - Avanta - Unisex - MT.Blk - 54 - Full Frame - Square - TR,frame,90031100,1,990.0,827.76,Moradabad Kanth Road,Moradabad Kanth Road
2676217,SYS2856,SG Opt 1 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,125.0,125.0,Guwahati Rukminigaon TRC,Guwahati Rukminigaon TRC
2664682,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Kolkata Madhyamgram,Kolkata Madhyamgram
2669002,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Jaipur Malviya Nagar,Jaipur Malviya Nagar
2749998,SYS7579,OB Sport - OMBRA - Unisex - Sunglass - Sport - Sheet,Goggles,90041000,1,1499.0,1499.0,Delhi Safdarjung Enclave,Delhi Safdarjung Enclave
693185,SYS116483,AV TR G7006 - Avanta - Unisex - MT.D/Grey - 51 - Full Frame - Square - TR,frame,90031100,1,740.63,699.63,Delhi Preet Vihar Vikas Marg,Delhi Preet Vihar Vikas Marg
2750604,SYS169627,G527397 - Genius - Kids - Mix - 45 - Full Frame - Rectangle - TR,frame,90031100,1,890.0,801.0,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2752569,SYS163971,AM 9906 - Admyra - Female - C7 - 52 - Full Frame - Cat Eye - TR,frame,90031100,1,2190.0,1752.0,Panvel Laxmi Eye,Panvel Laxmi Eye
2750583,SYS169606,OP44 - Opticon - Unisex - Mix - 51 - Half Frame - Rectangle - Metal,frame,90031100,1,590.0,533.19,Siddipet Gandhi Chowk Krishna Sai,Siddipet Gandhi Chowk Krishna Sai
2674988,SYS158372,AV 0064 - Avanta - Male - Trans/Grey - 54 - Full Frame - Square - Sheet,frame,90031100,1,1190.0,1048.46,Patiala Randhawa Eye,Patiala Randhawa Eye
2676216,SYS2857,SG Opt 2 - Dark cataract - Unisex - Black - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Delhi Dwarka Sec 09,Delhi Dwarka Sec 09
2672803,SYS167192,AV 28180 - Avanta - Female - C1 - 49 - Full Frame - Cat Eye - TR,frame,90031100,1,990.0,891.89,Jaipur Vaishali Nagar,Jaipur Vaishali Nagar
2669002,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Jaipur Malviya Nagar,Jaipur Malviya Nagar
2676215,SYS2859,SG Opt 4 - Transparent - Unisex - White - 54 - Surgery SG - Sport - Plastic,Goggles,90041000,1,200.0,200.0,Mumbai Chembur Rushab Eye,Mumbai Chembur Rushab Eye
2658440,SYS162306,AM 0131 - Admyra - Female - Black - 51 - Full Frame - Cat Eye - Sheet,frame,90031100,1,2790.0,2371.5,Gorakhpur Mughlaha,Gorakhpur Mughlaha
2666060,SYS165173,AV TD356302 - Avanta - Male - Black - 50 - Full Frame - Rectangle - TR,frame,90031100,1,990.0,891.0,Gaya Chanakyapuri Colony,Gaya Chanakyapuri Colony
614324,SYS158174,S8202P - Jerry Maguire - Kids - C11 - 51 - Sunglass - Sport - Sheet,goggles,90041000,1,590.0,550.0,Jaipur Malviya Nagar,Jaipur Malviya Nagar
